Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
Atlanta,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,53005.66667,
Atlanta,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,53150.66667,
Atlanta,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,53060.0,
Atlanta,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,53041.0,
Atlanta,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,52928.33333,
Atlanta,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,52899.0,
Atlanta,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,52806.66667,
Atlanta,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,52668.33333,
Atlanta,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,52562.0,
Atlanta,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,52415.0,
Atlanta,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,52213.66667,
Atlanta,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,52370.33333,
Atlanta,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,52369.66667,
Atlanta,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,52275.66667,
Atlanta,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,51792.66667,
Atlanta,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,51740.66667,
Atlanta,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,51652.0,
Atlanta,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,51587.33333,
Atlanta,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,51307.0,
Atlanta,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,51236.66667,
Atlanta,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,51114.33333,
Atlanta,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,51049.0,
Atlanta,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,50959.33333,
Atlanta,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,51058.66667,
Atlanta,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,51017.33333,
Atlanta,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,50868.33333,
Atlanta,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,50834.33333,
Atlanta,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,50669.0,
Atlanta,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,50841.66667,
Atlanta,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,50641.33333,
Atlanta,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,50713.0,
Atlanta,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,50579.0,
Atlanta,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,50636.33333,
Atlanta,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,50469.0,
Atlanta,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,50248.66667,
New York City,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,62760.666670000006,
New York City,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,62516.333329999994,
New York City,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,62476.333329999994,
New York City,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,62361.666670000006,
New York City,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,62462.333329999994,
New York City,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,62221.666670000006,
New York City,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,62132.333329999994,
New York City,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,61923.666670000006,
New York City,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,61536.0,
New York City,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,61106.666670000006,
New York City,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60833.666670000006,
New York City,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60940.333329999994,
New York City,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,60930.333329999994,
New York City,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,60854.333329999994,
New York City,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,60722.0,
New York City,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,60952.0,
New York City,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,61051.666670000006,
New York City,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,61110.333329999994,
New York City,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,61015.333329999994,
New York City,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,60861.0,
New York City,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,60645.0,
New York City,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,60285.333329999994,
New York City,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,60149.0,
New York City,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,60120.0,
New York City,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,59924.0,
New York City,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59921.0,
New York City,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,59704.666670000006,
New York City,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,59739.666670000006,
New York City,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,59557.0,
New York City,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,59414.0,
New York City,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,59332.0,
New York City,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,59203.666670000006,
New York City,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,59103.333329999994,
New York City,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,58776.0,
New York City,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,58589.666670000006,
New York City,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,58397.666670000006,
New York City,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,58260.0,
New York City,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,58069.333329999994,
New York City,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,57987.333329999994,
New York City,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,58034.0,
New York City,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,57955.666670000006,
New York City,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,58097.0,
New York City,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,58309.666670000006,
New York City,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,58343.0,
New York City,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,58202.0,
New York City,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,57889.0,
New York City,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,57726.666670000006,
New York City,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,57488.0,
New York City,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,57300.666670000006,
Los Angeles,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,61507.0,
Los Angeles,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,61183.0,
Los Angeles,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,61160.333329999994,
Los Angeles,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,60972.0,
Los Angeles,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,60993.0,
Los Angeles,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,60714.333329999994,
Los Angeles,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,60547.0,
Los Angeles,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,60350.0,
Los Angeles,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,60347.666670000006,
Los Angeles,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,60275.666670000006,
Los Angeles,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60152.0,
Los Angeles,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59881.0,
Los Angeles,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59768.0,
Los Angeles,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59614.333329999994,
Los Angeles,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,59532.0,
Los Angeles,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59666.666670000006,
Los Angeles,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59831.666670000006,
Los Angeles,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,60065.0,
Los Angeles,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60059.0,
Los Angeles,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,59763.666670000006,
Los Angeles,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,59562.666670000006,
Los Angeles,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,59177.666670000006,
Los Angeles,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,59025.0,
Los Angeles,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58669.0,
Los Angeles,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58685.0,
Los Angeles,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,58928.0,
Los Angeles,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,58940.666670000006,
Los Angeles,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58625.0,
Los Angeles,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,58139.0,
Los Angeles,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57723.0,
Los Angeles,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,57498.333329999994,
Los Angeles,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,57389.0,
Los Angeles,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,57298.666670000006,
Los Angeles,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,57123.666670000006,
Los Angeles,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,56825.333329999994,
Los Angeles,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,56781.0,
Los Angeles,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,56750.333329999994,
Los Angeles,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56643.333329999994,
Los Angeles,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,56432.666670000006,
Los Angeles,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,56241.666670000006,
Los Angeles,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,56358.0,
Los Angeles,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,56453.666670000006,
Los Angeles,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,56468.666670000006,
Los Angeles,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,56128.666670000006,
Los Angeles,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55830.333329999994,
Los Angeles,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55804.0,
Los Angeles,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55832.666670000006,
Los Angeles,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55931.666670000006,
Los Angeles,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55603.666670000006,
Philadelphia,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,56206.333329999994,
Philadelphia,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,56074.666670000006,
Philadelphia,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,56036.666670000006,
Philadelphia,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,55855.333329999994,
Philadelphia,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,55683.666670000006,
Philadelphia,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,55796.666670000006,
Philadelphia,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,55718.333329999994,
Philadelphia,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,55487.666670000006,
Philadelphia,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,54813.0,
Philadelphia,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54638.333329999994,
Philadelphia,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54725.666670000006,
Philadelphia,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54825.666670000006,
Philadelphia,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54657.0,
Philadelphia,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54625.0,
Philadelphia,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54445.333329999994,
Philadelphia,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,54321.333329999994,
Philadelphia,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,54347.666670000006,
Philadelphia,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54783.333329999994,
Philadelphia,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54988.666670000006,
Philadelphia,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54793.0,
Philadelphia,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,54464.0,
Philadelphia,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,54467.666670000006,
Philadelphia,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54454.0,
Philadelphia,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54428.0,
Philadelphia,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54129.0,
Philadelphia,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,53941.0,
Philadelphia,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,53753.0,
Philadelphia,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,53802.333329999994,
Philadelphia,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54017.666670000006,
Philadelphia,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,54044.666670000006,
Philadelphia,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53847.0,
Philadelphia,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53523.66667,
Philadelphia,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53179.33333,
Philadelphia,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53154.0,
Philadelphia,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53098.33333,
Philadelphia,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53063.0,
Philadelphia,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,52663.66667,
Philadelphia,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,52454.66667,
Philadelphia,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52510.0,
Philadelphia,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52448.33333,
Philadelphia,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52417.0,
Philadelphia,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,52409.66667,
Philadelphia,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,52590.33333,
Philadelphia,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,52485.33333,
Philadelphia,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,52287.33333,
Philadelphia,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,52056.0,
Philadelphia,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,52126.66667,
Philadelphia,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,52052.0,
Philadelphia,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,52060.66667,
Houston,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,55722.0,
Houston,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,55679.0,
Houston,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,55651.333329999994,
Houston,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,55796.333329999994,
Houston,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,55876.0,
Houston,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,56032.666670000006,
Houston,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,55822.666670000006,
Houston,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,55570.333329999994,
Houston,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,55145.0,
Houston,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54955.666670000006,
Houston,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54792.666670000006,
Houston,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54736.0,
Houston,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54790.666670000006,
Houston,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54661.666670000006,
Houston,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54679.333329999994,
Houston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,54647.0,
Houston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,54755.333329999994,
Houston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54670.333329999994,
Houston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54580.0,
Houston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54798.0,
Houston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,54826.666670000006,
Houston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,54806.333329999994,
Houston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54575.0,
Houston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54611.0,
Houston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54634.333329999994,
Houston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54569.0,
Houston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54557.0,
Houston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,54312.333329999994,
Houston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54350.333329999994,
Houston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,54143.666670000006,
Houston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,54063.0,
Houston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53656.0,
Houston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53587.66667,
Houston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53693.333329999994,
Houston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53937.333329999994,
Houston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53922.666670000006,
Houston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53711.0,
Houston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,53379.66667,
Houston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,53113.33333,
Houston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,53091.66667,
Houston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,53152.33333,
Houston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,53308.0,
Houston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,53376.33333,
Houston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,53320.33333,
Houston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,53191.0,
Houston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,53238.33333,
Houston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,53093.66667,
Houston,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,52758.0,
Houston,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,52529.33333,
Seattle,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,62254.0,
Seattle,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,61969.0,
Seattle,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,61736.0,
Seattle,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,61791.333329999994,
Seattle,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,61860.0,
Seattle,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,61857.0,
Seattle,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,61621.0,
Seattle,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,61317.333329999994,
Seattle,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,61323.333329999994,
Seattle,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,61321.333329999994,
Seattle,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,61174.666670000006,
Seattle,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60920.0,
Seattle,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,60606.0,
Seattle,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,60548.333329999994,
Seattle,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,60333.333329999994,
Seattle,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,60427.0,
Seattle,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,60207.666670000006,
Seattle,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,60454.666670000006,
Seattle,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60457.0,
Seattle,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,60648.333329999994,
Seattle,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,60506.0,
Seattle,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,60119.333329999994,
Seattle,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,59875.0,
Seattle,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,59762.666670000006,
Seattle,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,59652.0,
Seattle,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59533.0,
Seattle,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,59062.666670000006,
Seattle,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58857.666670000006,
Seattle,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,58548.666670000006,
Seattle,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,58333.666670000006,
Seattle,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,58144.666670000006,
Seattle,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,57977.333329999994,
Seattle,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,57923.333329999994,
Seattle,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,58006.666670000006,
Seattle,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,58045.0,
Seattle,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,57993.333329999994,
Seattle,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,57655.0,
Seattle,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,57236.666670000006,
Seattle,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,57025.666670000006,
Seattle,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,57021.0,
Seattle,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,57101.0,
Seattle,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,57186.0,
Seattle,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,57074.333329999994,
Seattle,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,56887.0,
Seattle,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,56588.666670000006,
Seattle,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,56424.666670000006,
Seattle,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,56338.333329999994,
Seattle,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,56381.666670000006,
Seattle,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,56373.666670000006,
San Francisco,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,70360.66667,
San Francisco,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,69869.33333,
San Francisco,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,69654.0,
San Francisco,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,69690.33333,
San Francisco,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,69915.33333,
San Francisco,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,69719.0,
San Francisco,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,69369.66667,
San Francisco,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,69085.66667,
San Francisco,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,68780.33333,
San Francisco,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,68519.66667,
San Francisco,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,68167.66667,
San Francisco,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,68094.0,
San Francisco,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,67732.33333,
San Francisco,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,67831.0,
San Francisco,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,67883.66667,
San Francisco,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,67937.66667,
San Francisco,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,67597.0,
San Francisco,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,67083.33333,
San Francisco,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,66989.33333,
San Francisco,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,66879.33333,
San Francisco,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,67101.0,
San Francisco,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,66962.0,
San Francisco,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,66948.66667,
San Francisco,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,66928.33333,
San Francisco,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,66897.66667,
San Francisco,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,66687.66667,
San Francisco,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,66618.66667,
San Francisco,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,66408.66667,
San Francisco,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,66099.66667,
San Francisco,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,65671.66667,
San Francisco,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,65495.333329999994,
San Francisco,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,65224.0,
San Francisco,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,64740.333329999994,
San Francisco,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,64415.333329999994,
San Francisco,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,64297.666670000006,
San Francisco,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,64360.333329999994,
San Francisco,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,64238.666670000006,
San Francisco,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,64218.0,
San Francisco,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,63982.333329999994,
San Francisco,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,63695.666670000006,
San Francisco,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,63326.666670000006,
San Francisco,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,63437.333329999994,
San Francisco,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,63136.333329999994,
San Francisco,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,63065.0,
